"URL","Image","Name","Brand","Capacity","Type","Star","Rating","Review","Price","Discount"
"www.flipkart.com/whirlpool-7-kg-fully-automatic-top-load-grey/p/itmc3857fa49aa61?pid=WMNG5BGB7JKFEYDA&lid=LSTWMNG5BGB7JKFEYDAHANFRR&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_483&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNG5BGB7JKFEYDA.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/krjjde80/washing-machine-new/n/j/l/7-whitemagic-premier-7-kg-genx-fully-automatic-top-load-washing-original-imag5bgaj25vh8sg.jpeg?q=70","Whirlpool 7 kg Fully Automatic Top Load Grey","Whirlpool","7","Fully Automatic Top Load","4.1","17","0","₹16,284","20%"
"www.flipkart.com/candes-6-5-kg-semi-automatic-top-load-red-white/p/itmdee5d39305445?pid=WMNG5FGYKDSCYSR7&lid=LSTWMNG5FGYKDSCYSR7JRKYBX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_484&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_puLYQ1d8owi%2F0bJJNbtgXmFjro9HwoVqXRJe8qt4bjg1vKCWPfmsywrMvOcYBV75xny3rZq4YgpVLPuwSQXnjg%3D%3D&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/n/b/w/6-5-ctpl65plswm-candes-original-imag5ycacpawwvhn.jpeg?q=70","Candes 6.5 kg Semi Automatic Top Load Red, White","Candes","6.5","Semi Automatic Top Load","4.2","106","12","₹7,499","31%"
"www.flipkart.com/bosch-7-kg-fully-automatic-top-load-white-grey/p/itm0c88bdac182c5?pid=WMNGYSYG4PZ89UC9&lid=LSTWMNGYSYG4PZ89UC916SY3X&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_485&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNGYSYG4PZ89UC9.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/km9ht3k0/washing-machine-new/j/4/5/7-woe704w1in-bosch-original-imagf79bwvjsbmfe.jpeg?q=70","BOSCH 7 kg Fully Automatic Top Load White, Grey","BOSCH","7","Fully Automatic Top Load","4.3","43","4","₹20,100","14%"
"www.flipkart.com/bosch-8-kg-inverter-touch-control-fully-automatic-front-load-in-built-heater-white/p/itm10d89a1e3c2de?pid=WMNFVYNAUB45DJ8V&lid=LSTWMNFVYNAUB45DJ8V3JJNR6&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_486&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNFVYNAUB45DJ8V.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/kg8avm80/washing-machine-new/j/8/v/waj24267in-bosch-original-imafwgjvnhsfewrk.jpeg?q=70","BOSCH 8 kg INVERTER TOUCH CONTROL Fully Automatic Front Load with In-built Heater White","BOSCH","8","Fully Automatic Front Load","4.4","11,113","1,183","₹33,650","18%"
"www.flipkart.com/godrej-7-kg-fully-automatic-top-load-in-built-heater-grey/p/itm7b4d08f3ee1a2?pid=WMNG5ETVUMYJXDAH&lid=LSTWMNG5ETVUMYJXDAH7GRBZH&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_487&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNG5ETVUMYJXDAH.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/p/q/t/7-wteon-adr-70-5-0-fdth-gpgr-godrej-original-imag5yhbayq83wr8.jpeg?q=70","Godrej 7 kg Fully Automatic Top Load with In-built Heater Grey","Godrej","7","Fully Automatic Top Load","3.5","10","0","₹17,490","33%"
"www.flipkart.com/lg-8-kg-5-star-fully-automatic-front-load-in-built-heater-silver/p/itme78a8e6ae3c22?pid=WMNFT34KHSHWYKFU&lid=LSTWMNFT34KHSHWYKFU5IHTFR&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_488&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNFT34KHSHWYKFU.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/kd4uj680/washing-machine-new/k/f/u/fht1408zwl-lg-original-imafu3sfbf3bpqpf.jpeg?q=70","LG 8 kg 5 Star Fully Automatic Front Load with In-built Heater Silver","LG","8","Fully Automatic Front Load","4.5","2,295","279","₹37,490","23%"
"www.flipkart.com/panasonic-8-5-kg-semi-automatic-top-load-in-built-heater-red-white/p/itm7c39901de9ec8?pid=WMNG7J4ZRNJ9UPKM&lid=LSTWMNG7J4ZRNJ9UPKMEJBW88&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_489&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNG7J4ZRNJ9UPKM.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/kuef2q80/washing-machine-new/1/p/w/8-5-83-na-w85b5rrb-5-0-50-48-5-35-panasonic-98-5-original-imag7j4zphdjhmcy.jpeg?q=70","Panasonic 8.5 kg Semi Automatic Top Load with In-built Heater Red, White","Panasonic","8.5","Semi Automatic Top Load","NULL","NULL","NULL","₹15,459","18%"
"www.flipkart.com/rgl-7-kg-semi-automatic-top-load-white-gold/p/itmfehy2ywnw6jfu?pid=WMNFERBGGGXDZTWF&lid=LSTWMNFERBGGGXDZTWFW6LPWI&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_490&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNFERBGGGXDZTWF.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/jw6pifk0/washing-machine-new/t/w/f/rglsa70tgpf-rgl-original-imafgxcjfqvrybzh.jpeg?q=70","RGL 7 kg Semi Automatic Top Load White, Gold","RGL","7","Semi Automatic Top Load","4.3","9","0","₹9,490","20%"
"www.flipkart.com/lg-7-5-kg-5-star-rating-semi-automatic-top-load-blue-white/p/itm74dd7b6b78a2d?pid=WMNFJKR8JDMTYA8R&lid=LSTWMNFJKR8JDMTYA8RC3ZGMO&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_491&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNFJKR8JDMTYA8R.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/k0lbdzk0/washing-machine-new/a/8/r/p7535sbmz-lg-original-imafk9rdqjh3ghr6.jpeg?q=70","LG 7.5 kg 5 Star Rating Semi Automatic Top Load Blue, White","LG","7.5","Semi Automatic Top Load","4.5","1,800","174","₹14,990","3%"
"www.flipkart.com/hafele-7-kg-allergy-care-smart-foam-control-fully-automatic-front-load-in-built-heater-white/p/itm728bfc413f65f?pid=WMNFWXQ5VDGHHWCD&lid=LSTWMNFWXQ5VDGHHWCDYHSXDX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_492&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNFWXQ5VDGHHWCD.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/kh5607k0/washing-machine-new/w/c/d/marina-7512wd-hafele-original-imafx7swpqjxmdqz.jpeg?q=70","Hafele 7 kg Allergy Care, Smart Foam Control Fully Automatic Front Load with In-built Heater White","Hafele","7","Fully Automatic Front Load","4.6","21","8","₹37,999","49%"
"www.flipkart.com/haier-7-8-kg-fully-automatic-top-load-grey/p/itmeux3uejhfjxtt?pid=WMNEUX3UXGHGBCRH&lid=LSTWMNEUX3UXGHGBCRHV0UF8W&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_493&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNEUX3UXGHGBCRH.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/j9pyaa80/washing-machine-new/c/r/h/hwm78-789nzp-haier-original-imaezggzgdgghtng.jpeg?q=70","Haier 7.8 kg Fully Automatic Top Load Grey","Haier","7.8","Fully Automatic Top Load","3.9","15","4","₹24,400","11%"
"www.flipkart.com/godrej-7-kg-fully-automatic-top-load-brown/p/itmf7p9fypgs3jbq?pid=WMNF5R3DWXYFCHCQ&lid=LSTWMNF5R3DWXYFCHCQIESVZF&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_494&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNF5R3DWXYFCHCQ.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/jjrgosw0/washing-machine-new/h/c/q/wt-eon-allure-700-panmp-godrej-original-imaf79peebp2ebyy.jpeg?q=70","Godrej 7 kg Fully Automatic Top Load Brown","Godrej","7","Fully Automatic Top Load","4.2","155","17","₹20,999","13%"
"www.flipkart.com/godrej-8-5-kg-semi-automatic-top-load-white-maroon/p/itmfggs87pnxyegb?pid=WMNFGGS87CURYJG3&lid=LSTWMNFGGS87CURYJG3QLYLRD&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_495&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNFGGS87CURYJG3.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/jx0prbk0/washing-machine-new/j/g/3/ws-edgepro-850-es-wn-rd-godrej-original-imafhkhxexyyvhdg.jpeg?q=70","Godrej 8.5 kg Semi Automatic Top Load White, Maroon","Godrej","8.5","Semi Automatic Top Load","4.3","238","27","₹11,490","29%"
"www.flipkart.com/godrej-8-kg-fully-automatic-front-load-in-built-heater-silver/p/itm9c193b8af0e1c?pid=WMNG5ETVAGFB4HPK&lid=LSTWMNG5ETVAGFB4HPK96RPBC&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_496&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNG5ETVAGFB4HPK.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/6/e/i/8-wf-eon-8014-pasc-sv-godrej-original-imag5yhb7vpuuzx2.jpeg?q=70","Godrej 8 kg Fully Automatic Front Load with In-built Heater Silver","Godrej","8","Fully Automatic Front Load","NULL","NULL","NULL","₹37,490","19%"
"www.flipkart.com/haier-7-5-kg-fully-automatic-top-load-silver/p/itmeux3u66yxuyh8?pid=WMNEUX3UN8ZKDFYG&lid=LSTWMNEUX3UN8ZKDFYGGOZKQK&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_497&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNEUX3UN8ZKDFYG.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/j7rxpjk0/washing-machine-new/f/y/g/hwm75-707nzp-haier-original-imaexy9yeyb8bunp.jpeg?q=70","Haier 7.5 kg Fully Automatic Top Load Silver","Haier","7.5","Fully Automatic Top Load","4.3","128","18","₹18,999","23%"
"www.flipkart.com/whirlpool-9-kg-semi-automatic-top-load-purple-white/p/itm1b6ed5cf4dc05?pid=WMNG5BGVNB7BGRFN&lid=LSTWMNG5BGVNB7BGRFNXATKN0&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_498&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNG5BGVNB7BGRFN.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/krme93k0/washing-machine-new/q/n/g/9-ace-xl-9-kg-semi-automatic-washing-machine-3d-scrub-technology-original-imag5d5xuufpgzab.jpeg?q=70","Whirlpool 9 kg Semi Automatic Top Load Purple, White","Whirlpool","9","Semi Automatic Top Load","NULL","NULL","NULL","₹16,490","18%"
"www.flipkart.com/ifb-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmb74b117ec30d7?pid=WMNFZH4CWAFZYJGH&lid=LSTWMNFZH4CWAFZYJGH4OIC3H&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_499&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNFZH4CWAFZYJGH.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/kjym9ow0/washing-machine-new/x/r/g/6-diva-aqua-bx-ifb-original-imafzey56ztkvqvx.jpeg?q=70","IFB 6 kg Fully Automatic Front Load with In-built Heater White","IFB","6","Fully Automatic Front Load","4.4","5","0","₹24,669","6%"
"www.flipkart.com/candes-9-kg-semi-automatic-top-load-blue-white/p/itm56e1a2bd16472?pid=WMNG5FGYGJFTCYGZ&lid=LSTWMNG5FGYGJFTCYGZ4TYC9H&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_500&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNG5FGYGJFTCYGZ.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/i/5/k/9-ctpl90gl2swm-candes-original-imag5yc9yz5u7seg.jpeg?q=70","Candes 9 kg Semi Automatic Top Load Blue, White","Candes","9","Semi Automatic Top Load","4","7","3","₹10,999","29%"
"www.flipkart.com/haier-7-kg-fully-automatic-front-load-in-built-heater-gold/p/itm5c9552ebf2fde?pid=WMNGYZV9KFAVACWF&lid=LSTWMNGYZV9KFAVACWFBJYJOQ&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_501&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNGYZV9KFAVACWF.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/kltryq80/washing-machine-new/e/c/a/7-hw70-bd12636gnzp-haier-original-imagyvhkzhdhfn9z.jpeg?q=70","Haier 7 kg Fully Automatic Front Load with In-built Heater Gold","Haier","7","Fully Automatic Front Load","NULL","NULL","NULL","₹33,917","24%"
"www.flipkart.com/bosch-8-kg-5-star-inverter-touch-control-fully-automatic-front-load-in-built-heater-white/p/itmd68de89e75dc7?pid=WMNFY9NJ8P4M4GVJ&lid=LSTWMNFY9NJ8P4M4GVJRJQLMX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_502&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNFY9NJ8P4M4GVJ.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/kixgtjk0/washing-machine-new/g/v/j/waj24261in-bosch-original-imafyhudgwsvf5pd.jpeg?q=70","BOSCH 8 kg 5 Star INVERTER TOUCH CONTROL Fully Automatic Front Load with In-built Heater White","BOSCH","8","Fully Automatic Front Load","4.4","5,732","767","₹34,990","19%"
"www.flipkart.com/whirlpool-7-5-kg-semi-automatic-top-load-blue/p/itm85f88470e2640?pid=WMNG5HZSSTKHZZQH&lid=LSTWMNG5HZSSTKHZZQH3V7XAU&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_503&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNG5HZSSTKHZZQH.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/krs40i80/washing-machine-new/k/b/z/7-5-ace-supersoak-7-5-kg-semi-automatic-washing-machine-original-imag5hzsztgx9nwz.jpeg?q=70","Whirlpool 7.5 kg Semi Automatic Top Load Blue","Whirlpool","7.5","Semi Automatic Top Load","4.5","19","1","₹11,699","20%"
"www.flipkart.com/bosch-7-kg-fully-automatic-front-load-in-built-heater-grey/p/itm2af89a6b58889?pid=WMNG3YZGHSPZGUP9&lid=LSTWMNG3YZGHSPZGUP93R1XO7&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_21_504&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=bb9d44dc-5604-40fb-98e2-dce962bc3eaa.WMNG3YZGHSPZGUP9.SEARCH&ppt=None&ppn=None&ssid=qwqs6mnvfk0000001639142974243","https://rukminim1.flixcart.com/image/312/312/kolsscw0/washing-machine-new/p/w/u/7-waj2006tin-bosch-original-imag3yzgvdjzc5xp.jpeg?q=70","BOSCH 7 kg Fully Automatic Front Load with In-built Heater Grey","BOSCH","7","Fully Automatic Front Load","NULL","NULL","NULL","₹33,609","19%"
"www.flipkart.com/whirlpool-8-5-kg-5-star-power-dry-technology-semi-automatic-top-load-maroon/p/itmdd5a4403014f9?pid=WMNFN7VZGH9YZX6Z&lid=LSTWMNFN7VZGH9YZX6ZCBA7MB&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_22_505&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=6ecaee4b-c16d-4ad1-b1f3-1b48de24daf7.WMNFN7VZGH9YZX6Z.SEARCH&ppt=None&ppn=None&ssid=jdasctckow0000001639142975170","https://rukminim1.flixcart.com/image/312/312/k4rcmfk0/washing-machine-new/x/6/z/ace-8-5-trb-dry-whirlpool-original-imafnh86hkyuswyg.jpeg?q=70","Whirlpool 8.5 kg 5 Star, Power Dry Technology Semi Automatic Top Load Maroon","Whirlpool","8.5","Semi Automatic Top Load","4.4","5,255","532","₹15,240","18%"
"www.flipkart.com/daenyx-8-kg-semi-automatic-top-load-red-white/p/itmfbm9ukpsyqqae?pid=WMNFBM9UJYVGV2GR&lid=LSTWMNFBM9UJYVGV2GRNVSYX2&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_22_506&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=6ecaee4b-c16d-4ad1-b1f3-1b48de24daf7.WMNFBM9UJYVGV2GR.SEARCH&ppt=None&ppn=None&ssid=jdasctckow0000001639142975170","https://rukminim1.flixcart.com/image/312/312/jrqo70w0/washing-machine-new/2/g/r/dws80br-daenyx-original-imafdgtfgbbmpwxt.jpeg?q=70","Daenyx 8 kg Semi Automatic Top Load Red, White","Daenyx","8","Semi Automatic Top Load","3.7","3","1","₹9,999","28%"
"www.flipkart.com/marq-flipkart-6-kg-fully-automatic-top-load-grey/p/itmf2a6d3b193941?pid=WMNGYM5ENJGZN3G2&lid=LSTWMNGYM5ENJGZN3G2G7I8DU&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_22_507&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=6ecaee4b-c16d-4ad1-b1f3-1b48de24daf7.WMNGYM5ENJGZN3G2.SEARCH&ppt=None&ppn=None&ssid=jdasctckow0000001639142975170","https://rukminim1.flixcart.com/image/312/312/krf91u80/washing-machine-new/b/i/a/6-mqfa60h5g-marq-by-flipkart-original-imag57ufevhjrezf.jpeg?q=70","MarQ By Flipkart 6 kg Fully Automatic Top Load Grey","MarQ","6","Fully Automatic Top Load","4","313","43","₹11,499","28%"
"www.flipkart.com/candes-6-5-kg-semi-automatic-top-load-red-white/p/itmdee5d39305445?pid=WMNG5FGYKDSCYSR7&lid=LSTWMNG5FGYKDSCYSR7JRKYBX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_22_508&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_cHsEw96IC%2B32SMxIOENgGEzQetxDFKDwtIBVXimzofjm9tEn2c180CagfuVDPyEA%2FmRzBl5EAmzUwDr166DCWw%3D%3D&ppt=None&ppn=None&ssid=jdasctckow0000001639142975170","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/n/b/w/6-5-ctpl65plswm-candes-original-imag5ycacpawwvhn.jpeg?q=70","Candes 6.5 kg Semi Automatic Top Load Red, White","Candes","6.5","Semi Automatic Top Load","4.2","106","12","₹7,499","31%"
