"URL","Image","Name","Brand","Capacity","Star","Rating","Review","Price","Discount"
"www.flipkart.com/v-guard-25-l-storage-water-geyser-victo-plus-litre-safe-shock-module-5-star-white/p/itmb22dc7460f721?pid=WGYG6GXKEFYKE5FB&lid=LSTWGYG6GXKEFYKE5FBJ6RCDF&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_99&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYG6GXKEFYKE5FB.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/water-geyser/a/l/b/2021-victo-plus-15-litre-5-star-2000-v-guard-15-original-imag6y4fprfhqxqf.jpeg?q=70","V-Guard 25 L Storage Water Geyser (Victo Plus 25 Litre with Safe Shock Module, 5 Star, White)","V-Guard","25","4.4","55","9","₹8,949","21%"
"www.flipkart.com/ao-smith-3-l-instant-water-geyser-ews-3-white/p/itmd19b6c944f787?pid=WGYEV3W3B7JFHFYM&lid=LSTWGYEV3W3B7JFHFYMAN7YWL&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_100&otracker=browse&fm=organic&iid=en_r%2FbY2vz7J%2BqqgPJvd2OQAN%2FSxLlev9MXE3xZZRGKvahhYpPS0K7ulH6rjjVrKVJeq22%2BBVyvBtHV%2BdKXVM9Dig%3D%3D&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/krce64w0/water-geyser/1/y/i/ews-3-ao-smith-original-imag55zvsnejwany.jpeg?q=70","Ao Smith 3 L Instant Water Geyser (EWS 3, White)","Ao","3","4","2,137","322","₹3,199","33%"
"www.flipkart.com/racold-25-l-storage-water-geyser-eterno-pro-sp-25v-wh-eterno-2kw-wh-white/p/itmad7ad85591613?pid=WGYFGB3GCVXGVEZB&lid=LSTWGYFGB3GCVXGVEZBXJFUGJ&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_101&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFGB3GCVXGVEZB.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kg6vfrk0/water-geyser/z/k/h/eterno-pro-sp-10-l-2000-racold-10-original-imafwh4p9yehzyey.jpeg?q=70","Racold 25 L Storage Water Geyser (Eterno Pro SP 25V WH/ETERNO PRO 25V 2KW WH, White)","Racold","25","4.2","346","37","₹9,504","37%"
"www.flipkart.com/perila-45-l-instant-water-geyser-instant-electric-heating-faucet-tap-wall-mounted-tankless-kitchen-bathroom-sink-heater-made-abs-plastic-refined-copper-white/p/itm256d919a73f67?pid=WGYG98EWESEQFURA&lid=LSTWGYG98EWESEQFURADCGVAD&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_102&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYG98EWESEQFURA.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kwdv3bk0/faucet/a/c/q/wall-mount-installation-type-rx-002-faucet-marcrazy-original-imag92q2jgfhhbbg.jpeg?q=70","PERILA 45 L Instant Water Geyser (Instant Electric Water Heating Faucet Tap Geyser Wall Mounted Tankle...","PERILA","45","NULL","NULL","NULL","₹1,599","20%"
"www.flipkart.com/kenstar-15-l-storage-water-geyser-fresh-15l-white-grey/p/itmcae74a9c39f1b?pid=WGYFKP66HJJSUH8P&lid=LSTWGYFKP66HJJSUH8PZULA99&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_103&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFKP66HJJSUH8P.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/k3dc7m80/water-geyser/c/g/q/kgsfre25gp8vgn-dse-2000-kenstar-25-original-imafkpgzpffj5cam.jpeg?q=70","Kenstar 15 L Storage Water Geyser (FRESH 15L, white & grey)","Kenstar","15","4","51","6","₹5,699","45%"
"www.flipkart.com/havells-15-l-storage-water-geyser-instanio-prime-white-blue/p/itmb5de30a69102d?pid=WGYFT4CA5QDRVM3T&lid=LSTWGYFT4CA5QDRVM3TFA8X4B&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_104&otracker=browse&fm=organic&iid=en_r%2FbY2vz7J%2BqqgPJvd2OQAN%2FSxLlev9MXE3xZZRGKvajlo%2FnT%2Bi5Ux1NBxWhf%2BCrEbSqLi4kAvBIaGysqVFS%2Fuw%3D%3D&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/m/3/t/instanio-prime-3000-havells-15-original-imafua9vrycxcg4h.jpeg?q=70","HAVELLS 15 L Storage Water Geyser (Instanio Prime, White & Blue)","HAVELLS","15","4.2","4,923","484","₹7,699","37%"
"www.flipkart.com/v-guard-1-l-instant-water-geyser-sprinthot-1litre-white/p/itmcdcecdc76c775?pid=WGYE3N3YTUUKNUUE&lid=LSTWGYE3N3YTUUKNUUEU3UEXQ&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_105&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYE3N3YTUUKNUUE.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kusph8w0/water-geyser/a/h/w/sprinhot-2000-v-guard-3-original-imag7ufvxpyjxpeh.jpeg?q=70","V-Guard 1 L Instant Water Geyser (Sprinthot 1Litre, White)","V-Guard","1","4.2","447","52","₹2,440","32%"
"www.flipkart.com/crompton-10-l-storage-water-geyser-aswh-3010-arno-neo-white/p/itm4ce5e51d754a7?pid=WGYG4YSUWW4M8SMJ&lid=LSTWGYG4YSUWW4M8SMJYVCZDS&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_106&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYG4YSUWW4M8SMJ.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kjym9ow0/water-geyser/0/1/s/arno-neo-2000-crompton-15-original-imafzf4mgxeyc9fc.jpeg?q=70","CROMPTON 10 L Storage Water Geyser (ASWH - 3010 Arno Neo, White)","CROMPTON","10","4.3","21","2","₹6,099","28%"
"www.flipkart.com/venus-10-l-storage-water-geyser-mega-plus-heater-ivory/p/itm8879f4a344c2a?pid=WGYENHVHHH2TTTZA&lid=LSTWGYENHVHHH2TTTZAQXA021&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_107&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYENHVHHH2TTTZA.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/k2z1t3k0/water-geyser/4/j/h/megaplus-25ev-25-litre-storage-water-heater-2000-venus-25-original-imafm7chpbfkuh68.jpeg?q=70","Venus 10 L Storage Water Geyser (Mega Plus 10 L Storage Water Heater, IVORY)","Venus","10","4.3","2,705","346","₹6,310","18%"
"www.flipkart.com/havells-15-l-storage-water-geyser-adonia-r-white/p/itmae8babb5d57cb?pid=WGYFKJSQYFJYKZND&lid=LSTWGYFKJSQYFJYKZNDXHJIH2&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_108&otracker=browse&fm=organic&iid=en_r%2FbY2vz7J%2BqqgPJvd2OQAN%2FSxLlev9MXE3xZZRGKvaj5MIoyytALw0JGmaBe%2FF3dsfVaISbt0OASzr%2F3zwW8iQ%3D%3D&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/m/z/c/adonia-r-25-2000-havells-25-original-imafua9vytzg4ywe.jpeg?q=70","HAVELLS 15 L Storage Water Geyser (ADONIA R, White)","HAVELLS","15","4.4","1,901","257","₹13,770","29%"
"www.flipkart.com/longway-7-l-gas-water-geyser-xolo-gold-dlx-silver/p/itm34bef9b250625?pid=WGYFFAZFZZKN4HJC&lid=LSTWGYFFAZFZZKN4HJCUWKJTX&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_109&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFFAZFZZKN4HJC.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kfcv6vk0/water-geyser/h/j/c/xolo-gold-dlx-1-longway-7-original-imafvu7xa4y3bgdb.jpeg?q=70","Longway 7 L Gas Water Geyser (XOLO GOLD DLX, Silver)","Longway","7","4.2","3,214","1,225","₹4,099","18%"
"www.flipkart.com/ao-smith-15-l-storage-water-geyser-szs-015-silver/p/itm8d90338f3420a?pid=WGYFJE9SH7DXBVKX&lid=LSTWGYFJE9SH7DXBVKXQHL3SL&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_110&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFJE9SH7DXBVKX.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/k0r15e80/water-geyser/v/k/x/heatbot-szs-015-storage-vertical-water-heater-2000-ao-smith-15-original-imafkf6br8qyrzgy.jpeg?q=70","Ao Smith 15 L Storage Water Geyser (SZS-015, Silver)","Ao","15","4.3","173","21","₹11,499","9%"
"www.flipkart.com/bajaj-3-l-instant-water-geyser-splendora-kw-white/p/itm40c84e947aab9?pid=WGYG7BZGHGGABUBY&lid=LSTWGYG7BZGHGGABUBY0M8LTK&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_111&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYG7BZGHGGABUBY.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/krz97rk0/water-geyser/g/s/6/2021-3l-splendora-150875-4500-bajaj-3-original-imag5ne3n3rxwvj6.jpeg?q=70","BAJAJ 3 L Instant Water Geyser (Splendora 3 kW, White)","BAJAJ","3","4.3","21,530","2,793","₹3,199","41%"
"www.flipkart.com/havells-25-l-storage-water-geyser-instanio-prime-white-mustard/p/itm9bae5814a9936?pid=WGYFT4CANJ5YHRBG&lid=LSTWGYFT4CANJ5YHRBGXYR1UE&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_112&otracker=browse&fm=organic&iid=en_r%2FbY2vz7J%2BqqgPJvd2OQAN%2FSxLlev9MXE3xZZRGKvaiLKHzPGg7ijPMpi9tNyugUMiue25%2Bwz7RM53aLziTGkQ%3D%3D&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/h/u/h/instanio-prime-3000-havells-15-original-imafua9vdpvxxbvp.jpeg?q=70","HAVELLS 25 L Storage Water Geyser (Instanio Prime, White & Mustard)","HAVELLS","25","4.2","4,923","484","₹8,499","38%"
"www.flipkart.com/v-guard-25-l-storage-water-geyser-matteo-25-white/p/itma9c4c111aae22?pid=WGYFVD8GC2NT3QXN&lid=LSTWGYFVD8GC2NT3QXNGXLEI4&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_113&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFVD8GC2NT3QXN.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kkec4280/water-geyser/g/v/o/matteo-v-guard-original-imafzr7esn4yxcgf.jpeg?q=70","V-Guard 25 L Storage Water Geyser (Matteo 25, White)","V-Guard","25","4.2","2,952","275","₹7,299","23%"
"www.flipkart.com/bajaj-10-l-storage-water-geyser-new-shakti-neo-neo-white/p/itm0419a2fa6aebc?pid=WGYG66AEFER6HYTF&lid=LSTWGYG66AEFER6HYTFL3ALGI&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_114&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYG66AEFER6HYTF.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/krz97rk0/water-geyser/u/i/7/2021-25l-new-shakti-neo-150874-2000-bajaj-25-original-imag5nc8vyg94r2p.jpeg?q=70","BAJAJ 10 L Storage Water Geyser (New Shakti Neo, Neo White)","BAJAJ","10","4.1","49","4","₹6,149","36%"
"www.flipkart.com/hindware-15-l-storage-water-geyser-hs1501gdd20-1501gdd-white/p/itmaacc1058963d1?pid=WGYFF95UK3ZJV6EY&lid=LSTWGYFF95UK3ZJV6EYTKQH97&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_115&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFF95UK3ZJV6EY.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/k0e66q80/water-geyser/6/e/y/hs1501gdd20-1501gdd-2000-hindware-15-original-imafk6zkvxygyraz.jpeg?q=70","Hindware 15 L Storage Water Geyser (HS1501GDD20/1501GDD, White)","Hindware","15","4.1","1,306","181","₹5,565","24%"
"www.flipkart.com/csi-international-1-l-instant-water-geyser-1l-portable-heater-shock-proof-plastic-body-installation-kit-year-warranty-red/p/itm770dc9bcafae0?pid=WGYFNF7UBSNNBGX4&lid=LSTWGYFNF7UBSNNBGX43YYN9T&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_116&otracker=browse&fm=organic&iid=en_r%2FbY2vz7J%2BqqgPJvd2OQAN%2FSxLlev9MXE3xZZRGKvagM%2BjSrEcfRebH%2FLQt09LVs%2F5pCHH3BDTiBzeEhieniEQ%3D%3D&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kkwwu4w0/water-geyser/p/k/t/1l-instant-water-portable-heater-geyser-shock-proof-plastic-body-original-imagy5ezw2thxjgz.jpeg?q=70","CSI INTERNATIONAL 1 L Instant Water Geyser (1L INSTANT WATER PORTABLE HEATER GEYSER SHOCK PROOF PLASTI...","CSI","1","4","2,088","272","₹999","66%"
"www.flipkart.com/bajaj-25-l-storage-water-geyser-new-shakti-glasslined-ltr-white/p/itm9af8566e8b5df?pid=WGYFGNPYM8QU3QFS&lid=LSTWGYFGNPYM8QU3QFSYOJG5E&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_117&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFGNPYM8QU3QFS.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/jyeq64w0/water-geyser/q/f/s/new-shakti-glasslined-25-ltr-bajaj-25-original-imaf767stgkt2gh8.jpeg?q=70","BAJAJ 25 L Storage Water Geyser (NEW SHAKTI GLASSLINED 25 LTR, White)","BAJAJ","25","4.2","773","67","₹7,999","8%"
"www.flipkart.com/longway-25-l-storage-water-geyser-superb-ivory/p/itm5bb31688e40a3?pid=WGYF9VYEAGTDKNWD&lid=LSTWGYF9VYEAGTDKNWDHRTMSV&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_118&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYF9VYEAGTDKNWD.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/khglj0w0/water-geyser/n/w/d/superb-ivory-2000-longway-25-original-imafxgspzwr8gfug.jpeg?q=70","Longway 25 L Storage Water Geyser (SUPERB, IVORY)","Longway","25","4.3","760","311","₹4,099","41%"
"www.flipkart.com/crompton-15-l-storage-water-geyser-juno-litres-white-green/p/itmf808f2e38a3f7?pid=WGYFMGG7NAZHHKZZ&lid=LSTWGYFMGG7NAZHHKZZPSAG8P&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_119&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFMGG7NAZHHKZZ.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/ksru0sw0/water-geyser/e/p/k/aswh-2210-crompton-original-imag69j5wecx4hbm.jpeg?q=70","CROMPTON 15 L Storage Water Geyser (Juno 15 Litres, White, Green)","CROMPTON","15","4.1","6,921","704","₹6,899","28%"
"www.flipkart.com/ao-smith-15-l-storage-water-geyser-sgs-green-015-white/p/itm93802e4de5099?pid=WGYFJE9S4HRH7Q7J&lid=LSTWGYFJE9S4HRH7Q7JTNEHL2&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_120&otracker=browse&fm=organic&iid=en_r%2FbY2vz7J%2BqqgPJvd2OQAN%2FSxLlev9MXE3xZZRGKvajeivDspMCWzTrKBEG6M2RT16JPXXgelv0KNgA%2F5eGpPg%3D%3D&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/k0r15e80/water-geyser/q/7/j/sgs-green-series-015-storage-vertical-water-heater-2000-ao-smith-original-imafkf66ckgz3zyy.jpeg?q=70","Ao Smith 15 L Storage Water Geyser (SGS-GREEN-015, White)","Ao","15","4.2","392","55","₹11,099","16%"
"www.flipkart.com/haier-25-l-storage-water-geyser-es25v-ed-white/p/itmdbf47a165ffc7?pid=WGYF9Z3MHN9CHM9E&lid=LSTWGYF9Z3MHN9CHM9E4KGQZN&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_121&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYF9Z3MHN9CHM9E.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/jmwch3k0/water-geyser/m/9/e/es25vedh-haier-25-original-imaf9p37gbxxabjn.jpeg?q=70","Haier 25 L Storage Water Geyser (ES25V-ED, White)","Haier","25","4.3","709","101","₹7,775","25%"
"www.flipkart.com/everest-3-l-instant-water-geyser-new-model-attractive-design-hot-springs-heater-litre-white/p/itm8525bb762bc2d?pid=WGYFYCF5GEEKTZ7B&lid=LSTWGYFYCF5GEEKTZ7BQBEMEQ&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_122&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYFYCF5GEEKTZ7B.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/kikluvk0-0/water-geyser/b/i/n/new-model-attractive-design-hot-springs-instant-water-heater-3-original-imafybvdgg7b7uvu.jpeg?q=70","EVEREST 3 L Instant Water Geyser (New Model Attractive Design Hot Springs Instant Water Heater 3 Litre...","EVEREST","3","4.3","3","0","₹2,530","43%"
"www.flipkart.com/bajaj-3-l-instant-water-geyser-flora-150705-white/p/itmfaf6635a8aed8?pid=WGYEVHJKFMEQUMZW&lid=LSTWGYEVHJKFMEQUMZWPWIXFA&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_123&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYEVHJKFMEQUMZW.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/j4x207k0/water-geyser/m/z/w/flora-instant-150705-bajaj-3-original-imaevqykhzyhbbz5.jpeg?q=70","BAJAJ 3 L Instant Water Geyser (Flora Instant - 150705, White)","BAJAJ","3","4.1","662","68","₹3,330","26%"
"www.flipkart.com/ao-smith-3-l-instant-water-geyser-ews-3-white/p/itmd19b6c944f787?pid=WGYEV3W3B7JFHFYM&lid=LSTWGYEV3W3B7JFHFYMEQNF4Y&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_124&otracker=browse&fm=organic&iid=en_lULTqBmk%2BHmKWLcrMXHh53b36URtID%2BAS4yRQc%2FT5wrR0%2BnRBvEzxYAjqjnRPGuPq22%2BBVyvBtHV%2BdKXVM9Dig%3D%3D&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/krce64w0/water-geyser/1/y/i/ews-3-ao-smith-original-imag55zvsnejwany.jpeg?q=70","Ao Smith 3 L Instant Water Geyser (EWS 3, White)","Ao","3","4","2,129","321","₹3,590","20%"
"www.flipkart.com/havells-3-l-instant-water-geyser-instanio-white-mustard/p/itme6abc6199a551?pid=WGYEFD7CHTPQUHYX&lid=LSTWGYEFD7CHTPQUHYXYJEMY3&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_125&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYEFD7CHTPQUHYX.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/h/y/x/instanio-3000-havells-3-original-imafua9vzgwcumjv.jpeg?q=70","HAVELLS 3 L Instant Water Geyser (INSTANIO, White-Mustard)","HAVELLS","3","4.2","3,180","425","₹3,499","23%"
"www.flipkart.com/ao-smith-15-l-storage-water-geyser-hse-vas-x-015-white/p/itm45618ee59680e?pid=WGYFQN8RTZVHHAJA&lid=LSTWGYFQN8RTZVHHAJAQTFZNF&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_126&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYFQN8RTZVHHAJA.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/k8ot7rk0/water-geyser/a/j/a/hse-vas-x-015-250-ao-smith-15-original-imafqnayc8e3qgqh.jpeg?q=70","Ao Smith 15 L Storage Water Geyser (HSE-VAS-X-015, White)","Ao","15","4.3","2,954","340","₹9,399","5%"
"www.flipkart.com/harman-industries-1-l-instant-water-geyser-instant-portable-heater-geyser-home-office-restaurants-labs-yellow/p/itmdd1b234dd41da?pid=WGYFGHR7ZABZVHFG&lid=LSTWGYFGHR7ZABZVHFGALRK9N&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_127&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYFGHR7ZABZVHFG.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/jvmpci80/water-geyser/h/f/g/instant-portable-water-heater-geyser-for-home-office-restaurants-original-imafghpf9nfvy2qt.jpeg?q=70","HARMAN INDUSTRIES 1 L Instant Water Geyser (instant portable water Heater/Geyser for Home Office Resta...","HARMAN","1","4","1,598","226","₹999","62%"
"www.flipkart.com/havells-15-l-storage-water-geyser-instanio-prime-white-blue/p/itmb5de30a69102d?pid=WGYFT4CA5QDRVM3T&lid=LSTWGYFT4CA5QDRVM3TFA8X4B&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_128&otracker=browse&fm=organic&iid=en_lULTqBmk%2BHmKWLcrMXHh53b36URtID%2BAS4yRQc%2FT5wpjcGkWlkjJFbSDTUKRvxOkbSqLi4kAvBIaGysqVFS%2Fuw%3D%3D&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/m/3/t/instanio-prime-3000-havells-15-original-imafua9vrycxcg4h.jpeg?q=70","HAVELLS 15 L Storage Water Geyser (Instanio Prime, White & Blue)","HAVELLS","15","4.2","4,864","481","₹7,699","37%"
"www.flipkart.com/v-guard-15-l-storage-water-geyser-calino-dg-15-white/p/itma305eb8c206fa?pid=WGYFU6XRBBSJ7XFB&lid=LSTWGYFU6XRBBSJ7XFB3L2MA0&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_129&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYFU6XRBBSJ7XFB.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/kfikya80/water-geyser/c/f/v/calino-dg-2000-v-guard-25-original-imafvye3zhwadyrg.jpeg?q=70","V-Guard 15 L Storage Water Geyser (Calino DG 15, White)","V-Guard","15","4.4","651","77","₹10,139","13%"
"www.flipkart.com/bajaj-3-l-instant-water-geyser-flora-3l-3kw-white/p/itm485f92cf58a00?pid=WGYG66CDDTJ4ZGGQ&lid=LSTWGYG66CDDTJ4ZGGQTCTRRU&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_130&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYG66CDDTJ4ZGGQ.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/ksnjp8w0/water-geyser/o/e/p/2017-flora-3kw-instant-3-ltr-vertical-water-heater-230-bajaj-3-original-imag66ccqgxdstr3.jpeg?q=70","BAJAJ 3 L Instant Water Geyser (FLORA 3L 3KW, White)","BAJAJ","3","NULL","NULL","NULL","₹4,199","17%"
"www.flipkart.com/bajaj-25-l-storage-water-geyser-bajaj-majesty-pc-deluxe-25l-multicolor/p/itm5ee7cc2be8e65?pid=WGYG7PNVMPVX8VHH&lid=LSTWGYG7PNVMPVX8VHH9UDJLQ&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_131&otracker=browse&fm=organic&iid=9daddacb-016d-4769-b865-ab15d1a309e2.WGYG7PNVMPVX8VHH.SEARCH&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/kumzpu80/water-geyser/n/n/a/2019-majesty-pc-deluxe-25l-2000-bajaj-25-original-imag7pnvf7ezdj6a.jpeg?q=70","BAJAJ 25 L Storage Water Geyser (Bajaj Majesty PC Deluxe 25L, Multicolor)","BAJAJ","25","4.6","5","0","₹10,699","9%"
"www.flipkart.com/havells-25-l-storage-water-geyser-monza-ec-ivory/p/itmaaaf8207633be?pid=WGYECSWQWSQR8DXH&lid=LSTWGYECSWQWSQR8DXHW64JSD&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_6_132&otracker=browse&fm=organic&iid=en_lULTqBmk%2BHmKWLcrMXHh53b36URtID%2BAS4yRQc%2FT5wqGtLAlA1eGd%2Br7h6xeiffIDfis5HkSbVNvst6oOGGtsA%3D%3D&ppt=None&ppn=None&ssid=e6oc4d261s0000001639414525046","https://rukminim1.flixcart.com/image/312/312/knoxnrk0/water-geyser/q/i/y/monza-ec-havells-original-imag2axzcgfk8yuc.jpeg?q=70","HAVELLS 25 L Storage Water Geyser (Monza EC, Ivory)","HAVELLS","25","4.3","2,462","320","₹9,799","2%"
